Name,Price,Product Type,WebLinks,ImageLinks
Better 2 Pocket Presentation Folder Front View,3.98,Folder,https://drexel.bncollege.com/School-Supplies-ArtTech/Folders--Report-Covers/Report--Presentation-Folders--Covers/Presentation-Folders/Better-2-Pocket-Presentation-Folder-Front-View/p/688274,https://static.helixbeta.com/prod/457/8274/457_688274.jpg?imwidth=2048
Poppin Slate 2 Pocket Poly Folder,3.49,Folder,https://drexel.bncollege.com/School-Supplies-ArtTech/Folders--Report-Covers/Non-Imprinted-Folders/Fashion-Trend/Poppin-Slate-2-Pocket-Poly-Folder/p/330777357,https://static.helixbeta.com/prod/457/7357/457_330777357.jpg?imwidth=2048
Moleskine Cahier Journal (Set of 3) Plain Soft Cover,16.95,Notebook,https://drexel.bncollege.com/School-Supplies-ArtTech/Notebooks--Pads/Trade-Journals/Moleskine/Moleskine-Cahier-Journal-Set-of-3-Plain-Soft-Cover/p/324281419,https://static.helixbeta.com/prod/457/1398/457_324281398_KRAFTBRWN.jpg?imwidth=2048
Five Star 1 Plastic Binder Assorted Colors 11 34 x 11,5.98,Binder,https://drexel.bncollege.com/School-Supplies-ArtTech/Binders--Padholders/Non-Imprinted-Binders/Basic-Traditional/Five-Star-1-Plastic-Binder-Assorted-Colors-11-34-x-11/p/626277,https://static.helixbeta.com/prod/457/6277/457_626277.jpg?imwidth=2048
Poppin Blush 1 Pocket Binder,12.99,Binder,https://drexel.bncollege.com/School-Supplies-ArtTech/Binders--Padholders/Non-Imprinted-Binders/Fashion/Poppin-Blush-1-Pocket-Binder/p/265519191,https://static.helixbeta.com/prod/457/9191/457_265519191.jpg?imwidth=2048
Five Star Trend Wirebound Notebook 1 Subject College Ruled 11 x 8 12 Assorted Colors,7.98,Notebook,https://drexel.bncollege.com/School-Supplies-ArtTech/Notebooks--Pads/Non-Imprinted-Notebooks/Basic/Five-Star-Trend-Wirebound-Notebook-1-Subject-College-Ruled-11-x-8-12-Assorted-Colors/p/512987,https://static.helixbeta.com/prod/457/2987/457_512987.jpg?imwidth=2048
Five Star Trend Wirebound Notebook 3 Subject College Ruled 11 x 8 12 Assorted Colors,10.98,Notebook,https://drexel.bncollege.com/School-Supplies-ArtTech/Notebooks--Pads/Non-Imprinted-Notebooks/Basic/Five-Star-Trend-Wirebound-Notebook-3-Subject-College-Ruled-11-x-8-12-Assorted-Colors/p/512989,https://static.helixbeta.com/prod/457/2989/457_512989.jpg?imwidth=2048
Michael Roger Humpback Whales Coilbound Decomposition Notebook,9.98,Notebook,https://drexel.bncollege.com/School-Supplies-ArtTech/Notebooks--Pads/Non-Imprinted-Notebooks/Composition/Michael-Roger-Humpback-Whales-Coilbound-Decomposition-Notebook/p/162301076,https://static.helixbeta.com/prod/457/1076/457_162301076.jpg?imwidth=2048
Michael Roger Jaguar Decomposition Coilbound Notebook,9.98,Notebook,https://drexel.bncollege.com/School-Supplies-ArtTech/Notebooks--Pads/Non-Imprinted-Notebooks/Composition/Michael-Roger-Jaguar-Decomposition-Coilbound-Notebook/p/362368700,https://static.helixbeta.com/prod/457/8700/457_362368700.jpg?imwidth=2048
Five Star StayPut Pocket & Prong Folder Assorted Colors,3.98,Folder,https://drexel.bncollege.com/School-Supplies-ArtTech/Folders--Report-Covers/Non-Imprinted-Folders/Traditional/Five-Star-StayPut-Pocket--Prong-Folder-Assorted-Colors/p/512992,https://static.helixbeta.com/prod/457/2992/457_512992.jpg?imwidth=2048
Adesso 6 in 1 USB C Multiport Docking,64.98,Docker,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Other/Other/Adesso-6-in-1-USB-C-Multiport-Docking/p/587518764,https://static.helixbeta.com/prod/457/8764/457_587518764.jpg?imwidth=2048
Dell Inspiron 15 3000 (3510) Non-Touch Laptop 128GB- Black,499.98,Laptop,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Laptops/Laptops/Dell-Inspiron-15-3000-3510-Non-Touch-Laptop-128GB--Black/p/665519739,https://static.helixbeta.com/prod/457/9739/457_665519739.jpg?imwidth=2048
Dell Inspiron 15 3000 (3511) Non-Touch Laptop 128GB-Black,699.98,Laptop,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Laptops/Laptops/Dell-Inspiron-15-3000-3511-Non-Touch-Laptop-128GB-Black/p/665519755,https://static.helixbeta.com/prod/457/9755/457_665519755.jpg?imwidth=2048
"Dell Inspiron 15 3000 (3525) Ryzen 7 512GB- Black",999.98,Laptop,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Laptops/Laptops/Dell-Inspiron-15-3000-3525Ryzen-7-512GB--Black/p/665519771,https://static.helixbeta.com/prod/457/9771/457_665519771.jpg?imwidth=2048
"Fellowes PrivaScreen Blackout 22""",182.98,Screen Filter,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Other/Other/Fellowes-PrivaScreen-Blackout-22/p/548168749,https://static.helixbeta.com/prod/457/8749/457_548168749.jpg?imwidth=2048
"Fellowes PrivaScreen Blackout 23""",212.98,Screen Filter,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Other/Other/Fellowes-PrivaScreen-Blackout-23/p/548168757,https://static.helixbeta.com/prod/457/8757/457_548168757.jpg?imwidth=2048
"Fellowes PrivaScreen Blackout 24""",227.98,Screen Filter,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Other/Other/Fellowes-PrivaScreen-Blackout-24/p/548168765,https://static.helixbeta.com/prod/457/8765/457_548168765.jpg?imwidth=2048
"Fellowes PrivaScreen Blackout 27""",320.98,Screen Filter,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Other/Other/Fellowes-PrivaScreen-Blackout-27/p/548168773,https://static.helixbeta.com/prod/457/8773/457_548168773.jpg?imwidth=2048
"HP 14"" Laptop & Mouse",479.98,Laptop,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Laptops/Laptops/HP-14-Laptop--Mouse/p/667318720,https://static.helixbeta.com/prod/457/8720/457_667318720.jpg?imwidth=2048
"HP 14-FQ0054NR 14"" Touchscreen Laptop R3 8GB 256GB",586.98,Laptop,https://drexel.bncollege.com/HP-Hardware/HP-14-FQ0054NR-14-Touchscreen-Laptop-R3-8GB-256GB/p/694615308,https://static.helixbeta.com/prod/457/5308/457_694615308_01?imwidth=2048
"HP 15-DY2049NR 15.6"" Laptop i5 8GB 256GB",759.98,Laptop,https://drexel.bncollege.com/HP-Hardware/HP-15-DY2049NR-15-6-Laptop-i5-8GB-256GB/p/694615316,https://static.helixbeta.com/prod/457/5316/457_694615316.jpg?imwidth=2048
"HP 15-EF2044NR 15.6"" Touch Laptop R5 8GB 256GB",709.98,Laptop,https://drexel.bncollege.com/HP-Hardware/HP-15-EF2044NR-15-6-Touch-Laptop-R5-8GB-256GB/p/694615324,https://static.helixbeta.com/prod/457/5324/457_694615324_01?imwidth=2048
"HP 15.6"" Notebook Intel Core i3 11th Gen- 4GB RAM-256 GB SSD - Snow White",629.98,Laptop,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Laptops/Laptops/HP-15-6-Notebook-Intel-Core-i3-11th-Gen--4GB-RAM-256-GB-SSD---Snow-White/p/667318738,https://static.helixbeta.com/prod/457/8738/457_667318738_01?imwidth=2048
"HP 15.6"" Touchscreen Notebook Intel Core i3 11th Gen 3GHz - 8GB RAM - 256GB SSD - Natural Silver",734.98,Laptop,https://drexel.bncollege.com/HP-Hardware/HP-15-6-Touchscreen-Notebook-Intel-Core-i3-11th-Gen-3GHz---8GB-RAM---256GB-SSD---Natural-Silver/p/674235949,https://static.helixbeta.com/prod/457/5949/457_674235949.jpg?imwidth=2048
"HP Chromebook 14a-NA0230NR 14"" Touch Chromebook Celeron N4120 4GB 64GB",466.98,Laptop,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Laptops/Desktop-Computers/HP-24-CB0110-AIO-Touch-Desktop-Celeron-4GB-256GB/p/694615439,https://static.helixbeta.com/prod/457/5439/457_694615439_01?imwidth=2048
"HP V20 19.5"" HD+ LED LCD Monitor",144.98,Monitor,https://drexel.bncollege.com/Computer-Hardware--Accessories/Computers-and-Hardware/Projectors-and-Screens/Monitors/HP-V20-19-5-HD-LED-LCD-Monitor/p/608768712,https://static.helixbeta.com/prod/457/8712/457_608768712.jpg?imwidth=2048
W/C PAN SET ANGORA 24 COLOR,23.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/W-C-PAN-SET-ANGORA-24-COLOR/p/578918782,https://static.helixbeta.com/prod/457/8782/457_578918782.jpg?imwidth=2048
PANPASTEL 7CLR STARTER LNDSCPE,56.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/PANPASTEL-7CLR-STARTER-LNDSCPE/p/578920090,https://static.helixbeta.com/prod/457/0090/457_578920090.jpg?imwidth=2048
POSCA PAINT MRK FINE SET OF 8-3M,29.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/POSCA-PAINT-MRK-FINE-SET-OF-8-3M/p/578920188,https://static.helixbeta.com/prod/457/0188/457_578920188.jpg?imwidth=2048
WATERCOLOR GOUACHE 20 set,28.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/WATERCOLOR-GOUACHE-20-set/p/578920428,https://static.helixbeta.com/prod/457/0428/457_578920428.jpg?imwidth=2048
STABILO POINTBALL PEN WALLET OF 6,20.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-POINTBALL-PEN-WALLET-OF-6/p/578920452,https://static.helixbeta.com/prod/457/0452/457_578920452.jpg?imwidth=2048
STABILO POINT 88 MINI SET/18,21.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-POINT-88-MINI-SET-18/p/578920508,https://static.helixbeta.com/prod/457/0508/457_578920508.jpg?imwidth=2048
ABT DUAL BRSH SET 10/DSRT FLOR,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/ABT-DUAL-BRSH-SET-10-DSRT-FLOR/p/578920751,https://static.helixbeta.com/prod/457/0751/457_578920751.jpg?imwidth=2048
VG WC POCKETBX 12 PAN MUTED,43.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/VG-WC-POCKETBX-12-PAN-GEN/p/578920807,https://static.helixbeta.com/prod/457/0807/457_578920807.jpg?imwidth=2048
GALERIA ACRY 500ML TITAN WHTE,26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/GALERIA-ACRY-500ML-TITAN-WHTE/p/578920874,https://static.helixbeta.com/prod/457/0874/457_578920874.jpg?imwidth=2048
HEAVY BODY ACRY VIBRANT SET/6,27.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/HEAVY-BODY-ACRY-VIBRANT-SET-6/p/578919769,https://static.helixbeta.com/prod/457/9769/457_578919769.jpg?imwidth=2048
NOVA SERIES SFTCVR 7.5X7.5 TRIO 46SH,25.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Art-Bases-Instruments--Supplies/Artist-Pads-Paper-Tracing-Paper/NOVA-SERIES-SFTCVR-7-5X7-5-TRIO-46SH/p/578920006,https://static.helixbeta.com/prod/457/0006/457_578920006.jpg?imwidth=2048
SELECT VALUE BRUSH SET #15,19.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Paint-Brushes-Art-Brushes/SELECT-VALUE-BRUSH-SET-15/p/578920268,https://static.helixbeta.com/prod/457/0268/457_578920268.jpg?imwidth=2048
ARCHES WC COLD PRESS BLOCK 300CP 10X14 10SH,74.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/ARCHES-WC-COLD-PRESS-BLOCK-300CP-10X14-10SH/p/578918803,https://static.helixbeta.com/prod/457/8803/457_578918803.jpg?imwidth=2048
Art Alternatives Sierra Watercolor Easel,139.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/Art-Alternatives-Sierra-Watercolor-Easel/p/530328556,https://static.helixbeta.com/prod/457/8556/457_530328556.jpg?imwidth=2048
Derwent XL Graphite 6-Piece Tin Set,41.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Charcoal-Pastels-Chalk-Crayon/Derwent-XL-Graphite-6-Piece-Tin-Set/p/530329006,https://static.helixbeta.com/prod/457/9006/457_530329006.jpg?imwidth=2048
Art Alternatives Studio Tabletop Easel,69.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/Art-Alternatives-Studio-Tabletop-Easel/p/530328572,https://static.helixbeta.com/prod/457/8572/457_530328572.jpg?imwidth=2048
Art Alternatives Artist's Supply Chest,89.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Art-Bins-Tubes-Portfolios/Art-Alternatives-Artists-Supply-Chest/p/530328644,https://static.helixbeta.com/prod/457/8644/457_530328644.jpg?imwidth=2048
"Art Alternatives Pastel Storage, 2 Drawer",51.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Art-Bins-Tubes-Portfolios/Art-Alternatives-Pastel-Storage-2-Drawer/p/530328652,https://static.helixbeta.com/prod/457/8652/457_530328652.jpg?imwidth=2048
"Gamblin Gamvar Picture Varnish Satin 8.5 oz.",26.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Gamblin-Gamvar-Picture-Varnish-Satin-8-5-oz-/p/530329188,https://static.helixbeta.com/prod/457/9188/457_530329188.jpg?imwidth=2048
Golden High Flow Drawing Set,53.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art--Drafting-Pencils/Golden-High-Flow-Drawing-Set/p/530329217,https://static.helixbeta.com/prod/457/9217/457_530329217.jpg?imwidth=2048
"Golden(R)Heavy Body Acrylics 5oz. C P Cadmium Red Medium",45.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/GoldenRHeavy-Body-Acrylics-5oz--C-P-Cadmium-Red-Medium/p/530329250,https://static.helixbeta.com/prod/457/9250/457_530329250.jpg?imwidth=2048
Jacquard Pinata Colors Exciter Pack,32.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Jacquard-Pinata-Colors-Exciter-Pack/p/530329284,https://static.helixbeta.com/prod/457/9284/457_530329284.jpg?imwidth=2048
"Art Alternatives Economy Acrylic 64 oz. Emerald Green",32.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Art-Alternatives-Economy-Acrylic-64-oz--Emerald-Green/p/530328732,https://static.helixbeta.com/prod/457/8732/457_530328732.jpg?imwidth=2048
Mabef Inclinable Lyre Easel,249.88,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/Mabef-Inclinable-Lyre-Easel/p/530329356,https://static.helixbeta.com/prod/457/9356/457_530329356.jpg?imwidth=2048
"STABILO Woody 3 in 1 Set",38.48,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art--Drafting-Pencils/STABILO-Woody-3-in-1-Set/p/530329399,https://static.helixbeta.com/prod/457/9399/457_530329399.jpg?imwidth=2048
"STABILO Point 88 Pen 30-Color Roller Set",39.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-Point-88-Pen-30-Color-Roller-Set/p/530329401,https://static.helixbeta.com/prod/457/9401/457_530329401.jpg?imwidth=2048
STABILO Pen 88 Marker Color Parade Set,24.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-Pen-88-Marker-Color-Parade-Set/p/530329479,https://static.helixbeta.com/prod/457/9479/457_530329479.jpg?imwidth=2048
"Copic(R) Ciao Marker Set Sea",32.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/CopicR-Ciao-Marker-Set-Sea/p/530328927,https://static.helixbeta.com/prod/457/8927/457_530328927.jpg?imwidth=2048
Derwent Sketching Wallet Set,45.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art--Drafting-Pencils/Derwent-Sketching-Wallet-Set/p/530329014,https://static.helixbeta.com/prod/457/9014/457_530329014.jpg?imwidth=2048
Derwent Waterbrush 3-Tip Set,26.38,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Paint-Brushes-Art-Brushes/Derwent-Waterbrush-3-Tip-Set/p/530329022,https://static.helixbeta.com/prod/457/9022/457_530329022.jpg?imwidth=2048
Art Alternatives Bamboo Sonoma Sketch Box Easel,274.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/Art-Alternatives-Bamboo-Sonoma-Sketch-Box-Easel/p/530328628,https://static.helixbeta.com/prod/457/8628/457_530328628.jpg?imwidth=2048
"Liquitex Matte Fluid Medium Quart",43.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Liquitex-Matte-Fluid-Medium-Quart/p/530329305,https://static.helixbeta.com/prod/457/9305/457_530329305.jpg?imwidth=2048
Derwent Tinted Charcoal Pencil 12-Pencil Tin Set,35.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art--Drafting-Pencils/Derwent-Tinted-Charcoal-Pencil-12-Pencil-Tin-Set/p/530329102,https://static.helixbeta.com/prod/457/9102/457_530329102.jpg?imwidth=2048
"Golden(R) Fluid Acrylic 10-Color Set",66.98,Art Supplise,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/GoldenR-Fluid-Acrylic-10-Color-Set/p/530329225,https://static.helixbeta.com/prod/457/9225/457_530329225.jpg?imwidth=2048
"Art Alternatives Economy Acrylic 64 oz. Orange",32.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Art-Alternatives-Economy-Acrylic-64-oz--Orange/p/530328708,https://static.helixbeta.com/prod/457/8708/457_530328708.jpg?imwidth=2048
"Copic(R) Classic Marker Set 72-Color Set B",575.28,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/CopicR-Classic-Marker-Set-72-Color-Set-B/p/530328791,https://static.helixbeta.com/prod/457/8791/457_530328791.jpg?imwidth=2048
"Copic(R) Sketch Marker Set Blending Basics",49.88,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/CopicR-Sketch-Marker-Set-Blending-Basics/p/530328839,https://static.helixbeta.com/prod/457/8839/457_530328839.jpg?imwidth=2048
"STABILO Point 88 Pen 25-Color Roller Set",33.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-Point-88-Pen-25-Color-Roller-Set/p/530329428,https://static.helixbeta.com/prod/457/9428/457_530329428.jpg?imwidth=2048
Winsor & Newton Cotman Watercolor Painting Plus Set Tube Set,53.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Winsor--Newton-Cotman-Watercolor-Painting-Plus-Set-Tube-Set/p/530329508,https://static.helixbeta.com/prod/457/9508/457_530329508.jpg?imwidth=2048
"Winsor & Newton Artisan Water Mixable Oil Colours 200ml Tube Permanent Alizarin Crimson",27.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Winsor--Newton-Artisan-Water-Mixable-Oil-Colours-200ml-Tube-Permanent-Alizarin-Crimson/p/530329524,https://static.helixbeta.com/prod/457/9524/457_530329524.jpg?imwidth=2048
"Winsor & Newton Artisan Water Mixable Oil Colours 200ml Tube French Ultramarine",27.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Winsor--Newton-Artisan-Water-Mixable-Oil-Colours-200ml-Tube-French-Ultramarine/p/530329541,https://static.helixbeta.com/prod/457/9541/457_530329541.jpg?imwidth=2048
Derwent Inktense Paint Pan Travel Set,37.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Derwent-Inktense-Paint-Pan-Travel-Set/p/530328994,https://static.helixbeta.com/prod/457/8994/457_530328994.jpg?imwidth=2048
Art Alternatives Marquis Desk Easel,43.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/Art-Alternatives-Marquis-Desk-Easel/p/530328581,https://static.helixbeta.com/prod/457/8581/457_530328581.jpg?imwidth=2048
"Art Alternatives Brush Washer 24 oz.",64.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Paint-Brushes-Art-Brushes/Art-Alternatives-Brush-Washer-24-oz-/p/530328679,https://static.helixbeta.com/prod/457/8679/457_530328679.jpg?imwidth=2048
General Pencil 24-Color Pastel Chalk Pencil Set,43.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Charcoal-Pastels-Chalk-Crayon/General-Pencil-24-Color-Pastel-Chalk-Pencil-Set/p/530329209,https://static.helixbeta.com/prod/457/9209/457_530329209.jpg?imwidth=2048
"Copic(R) 7-Pen Multiliner Set Black",27.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/CopicR-7-Pen-Multiliner-Set-Black/p/530328767,https://static.helixbeta.com/prod/457/8767/457_530328767.jpg?imwidth=2048
"STABILO Pen 68 Wallet 30-Color Set",47.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/STABILO-Pen-68-Wallet-30-Color-Set/p/530329436,https://static.helixbeta.com/prod/457/9436/457_530329436.jpg?imwidth=2048
Derwent Inktense Block 24-Color Tin Set,87.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Charcoal-Pastels-Chalk-Crayon/Derwent-Inktense-Block-24-Color-Tin-Set/p/530329031,https://static.helixbeta.com/prod/457/9031/457_530329031.jpg?imwidth=2048
Derwent Graphitint Pencil 12-Pencil Tin Set,35.88,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art--Drafting-Pencils/Derwent-Graphitint-Pencil-12-Pencil-Tin-Set/p/530329065,https://static.helixbeta.com/prod/457/9065/457_530329065.jpg?imwidth=2048
Derwent Watercolor Pencil 36-Color Set,82.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art--Drafting-Pencils/Derwent-Watercolor-Pencil-36-Color-Set/p/530329073,https://static.helixbeta.com/prod/457/9073/457_530329073.jpg?imwidth=2048
"Derwent Coloursoft Pencil Set 12-Pencil Tin Set",28.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art--Drafting-Pencils/Derwent-Coloursoft-Pencil-Set-12-Pencil-Tin-Set/p/530329137,https://static.helixbeta.com/prod/457/9137/457_530329137.jpg?imwidth=2048
"Derwent Procolour Pencil Set 24-Pencil Tin Set",69.48,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art--Drafting-Pencils/Derwent-Procolour-Pencil-Set-24-Pencil-Tin-Set/p/530329145,https://static.helixbeta.com/prod/457/9145/457_530329145.jpg?imwidth=2048
"Art Alternatives Studio Acrylic 6 Color Set",42.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Art-Alternatives-Studio-Acrylic-6-Color-Set/p/530328695,https://static.helixbeta.com/prod/457/8695/457_530328695.jpg?imwidth=2048
Mabef Basic Table Easel,109.88,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/Mabef-Basic-Table-Easel/p/530329372,https://static.helixbeta.com/prod/457/9372/457_530329372.jpg?imwidth=2048
"Winsor & Newton Artisan Water Mixable Oil Colours 200ml Tube Titanium White",27.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Winsor--Newton-Artisan-Water-Mixable-Oil-Colours-200ml-Tube-Titanium-White/p/530329559,https://static.helixbeta.com/prod/457/9559/457_530329559.jpg?imwidth=2048
"Daniel Smith Extra-Fine Watercolor Introductory Set Mineral Mixing Set 9 Pieces",69.88,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Paints--Mediums/Art-Paints-Markers-Inks-Sprays/Daniel-Smith-Extra-Fine-Watercolor-Introductory-Set-Mineral-Mixing-Set-9-Pieces/p/530328943,https://static.helixbeta.com/prod/457/8943/457_530328943.jpg?imwidth=2048
Art Alternatives Classic Studio Easel,279.98,Art Supplies,https://drexel.bncollege.com/School-Supplies-ArtTech/Art-Supplies/Storage--Presentation/Pallettes-Easels-Poster-Boards/Art-Alternatives-Classic-Studio-Easel/p/530328610,https://static.helixbeta.com/prod/457/8610/457_530328610.jpg?imwidth=2048
